Running PageRank with data/soc-sign-Slashdot081106.txt
0.00000065 : 72911 74641
0.00000065 : 72910 74642
0.00000065 : 72908 74643
0.00000065 : 72930 74644
0.00000065 : 72931 74645
0.00000065 : 72934 74646
0.00000065 : 72951 74647
0.00000065 : 72965 74648
0.00000065 : 72962 74649
0.00000065 : 72960 74650
0.00000065 : 72958 74651
0.00000065 : 72957 74652
0.00000065 : 72952 74653
0.00000065 : 72950 74654
0.00000065 : 72938 74655
0.00000065 : 72948 74656
0.00000065 : 72946 74657
0.00000065 : 72945 74658
0.00000065 : 72943 74659
0.00000065 : 72941 74660
0.00000065 : 72940 74661
0.00000065 : 73267 74662
0.00000065 : 73269 74663
0.00000065 : 73270 74664
0.00000065 : 73559 74665
0.00000065 : 73557 74666
0.00000065 : 73556 74667
0.00000065 : 73555 74668
0.00000065 : 73554 74669
0.00000065 : 73553 74670
0.00000065 : 73552 74671
0.00000065 : 73550 74672
0.00000065 : 73549 74673
0.00000065 : 73548 74674
0.00000065 : 73546 74675
0.00000065 : 73545 74676
0.00000065 : 73544 74677
0.00000065 : 73543 74678
0.00000065 : 73542 74679
0.00000065 : 73541 74680
0.00000065 : 73558 74681
0.00000065 : 73560 74682
0.00000065 : 73483 74683
0.00000065 : 73562 74684
0.00000065 : 73605 74685
0.00000065 : 73604 74686
0.00000065 : 73595 74687
0.00000065 : 73587 74688
0.00000065 : 73584 74689
0.00000065 : 73583 74690
0.00000065 : 73582 74691
0.00000065 : 73581 74692
0.00000065 : 73580 74693
0.00000065 : 73579 74694
0.00000065 : 73578 74695
0.00000065 : 73574 74696
0.00000065 : 73573 74697
0.00000065 : 73570 74698
0.00000065 : 73566 74699
0.00000065 : 73540 74700
0.00000065 : 73539 74701
0.00000065 : 73538 74702
0.00000065 : 73533 74703
0.00000065 : 73511 74704
0.00000065 : 73510 74705
0.00000065 : 73509 74706
0.00000065 : 73507 74707
0.00000065 : 73506 74708
0.00000065 : 73505 74709
0.00000065 : 73504 74710
0.00000065 : 73502 74711
0.00000065 : 73496 74712
0.00000065 : 73495 74713
0.00000065 : 73494 74714
0.00000065 : 73491 74715
0.00000065 : 73490 74716
0.00000065 : 73489 74717
0.00000065 : 73485 74718
0.00000065 : 73512 74719
0.00000065 : 73513 74720
0.00000065 : 73514 74721
0.00000065 : 73525 74722
0.00000065 : 73532 74723
0.00000065 : 73531 74724
0.00000065 : 73530 74725
0.00000065 : 73529 74726
0.00000065 : 73527 74727
0.00000065 : 73526 74728
0.00000065 : 73524 74729
0.00000065 : 73515 74730
0.00000065 : 73523 74731
0.00000065 : 73522 74732
0.00000065 : 73520 74733
0.00000065 : 73519 74734
0.00000065 : 73517 74735
0.00000065 : 73516 74736
0.00000065 : 73606 74737
0.00000065 : 73607 74738
0.00000065 : 73608 74739
0.00000065 : 73665 74740
0.00000065 : 73683 74741
0.00000065 : 73681 74742
0.00000065 : 73680 74743
0.00000065 : 73679 74744
0.00000065 : 73678 74745
0.00000065 : 73677 74746
0.00000065 : 73676 74747
0.00000065 : 73675 74748
0.00000065 : 73673 74749
0.00000065 : 73672 74750
0.00000065 : 73671 74751
0.00000065 : 73670 74752
0.00000065 : 73669 74753
0.00000065 : 73668 74754
0.00000065 : 73667 74755
0.00000065 : 73684 74756
0.00000065 : 73685 74757
0.00000065 : 73686 74758
0.00000065 : 73697 74759
0.00000065 : 73704 74760
0.00000065 : 73703 74761
0.00000065 : 73702 74762
0.00000065 : 73701 74763
0.00000065 : 73700 74764
0.00000065 : 73699 74765
0.00000065 : 73695 74766
0.00000065 : 73687 74767
0.00000065 : 73694 74768
0.00000065 : 73693 74769
0.00000065 : 73692 74770
0.00000065 : 73691 74771
0.00000065 : 73690 74772
0.00000065 : 73688 74773
0.00000065 : 73666 74774
0.00000065 : 73664 74775
0.00000065 : 73609 74776
0.00000065 : 73661 74777
0.00000065 : 73635 74778
0.00000065 : 73629 74779
0.00000065 : 73628 74780
0.00000065 : 73627 74781
0.00000065 : 73626 74782
0.00000065 : 73625 74783
0.00000065 : 73624 74784
0.00000065 : 73622 74785
0.00000065 : 73621 74786
0.00000065 : 73619 74787
0.00000065 : 73615 74788
0.00000065 : 73614 74789
0.00000065 : 73613 74790
0.00000065 : 73612 74791
0.00000065 : 73611 74792
0.00000065 : 73636 74793
0.00000065 : 73637 74794
0.00000065 : 73638 74795
0.00000065 : 73651 74796
0.00000065 : 73660 74797
0.00000065 : 73658 74798
0.00000065 : 73657 74799
0.00000065 : 73656 74800
0.00000065 : 73654 74801
0.00000065 : 73653 74802
0.00000065 : 73649 74803
0.00000065 : 73639 74804
0.00000065 : 73648 74805
0.00000065 : 73647 74806
0.00000065 : 73646 74807
0.00000065 : 73645 74808
0.00000065 : 73641 74809
0.00000065 : 73640 74810
0.00000065 : 73484 74811
0.00000065 : 73482 74812
0.00000065 : 73271 74813
0.00000065 : 73352 74814
0.00000065 : 73350 74815
0.00000065 : 73349 74816
0.00000065 : 73347 74817
0.00000065 : 73346 74818
0.00000065 : 73343 74819
0.00000065 : 73342 74820
0.00000065 : 73341 74821
0.00000065 : 73339 74822
0.00000065 : 73338 74823
0.00000065 : 73337 74824
0.00000065 : 73336 74825
0.00000065 : 73335 74826
0.00000065 : 73334 74827
0.00000065 : 73333 74828
0.00000065 : 73332 74829
0.00000065 : 73351 74830
0.00000065 : 73353 74831
0.00000065 : 73481 74832
0.00000065 : 73354 74833
0.00000065 : 73375 74834
0.00000065 : 73373 74835
0.00000065 : 73372 74836
0.00000065 : 73370 74837
0.00000065 : 73369 74838
0.00000065 : 73368 74839
0.00000065 : 73365 74840
0.00000065 : 73364 74841
0.00000065 : 73362 74842
0.00000065 : 73361 74843
0.00000065 : 73360 74844
0.00000065 : 73359 74845
0.00000065 : 73358 74846
0.00000065 : 73357 74847
0.00000065 : 73356 74848
0.00000065 : 73330 74849
0.00000065 : 73329 74850
0.00000065 : 73328 74851
0.00000065 : 73327 74852
0.00000065 : 73295 74853
0.00000065 : 73294 74854
0.00000065 : 73293 74855
0.00000065 : 73287 74856
0.00000065 : 73286 74857
0.00000065 : 73284 74858
0.00000065 : 73283 74859
0.00000065 : 73282 74860
0.00000065 : 73280 74861
0.00000065 : 73279 74862
0.00000065 : 73277 74863
0.00000065 : 73276 74864
0.00000065 : 73274 74865
0.00000065 : 73273 74866
0.00000065 : 73272 74867
0.00000065 : 73296 74868
0.00000065 : 73297 74869
0.00000065 : 73298 74870
0.00000065 : 73311 74871
0.00000065 : 73326 74872
0.00000065 : 73325 74873
0.00000065 : 73324 74874
0.00000065 : 73323 74875
0.00000065 : 73322 74876
0.00000065 : 73314 74877
0.00000065 : 73310 74878
0.00000065 : 73299 74879
0.00000065 : 73309 74880
0.00000065 : 73308 74881
0.00000065 : 73307 74882
0.00000065 : 73303 74883
0.00000065 : 73302 74884
0.00000065 : 73301 74885
0.00000065 : 73376 74886
0.00000065 : 73380 74887
0.00000065 : 73381 74888
0.00000065 : 73437 74889
0.00000065 : 73456 74890
0.00000065 : 73455 74891
0.00000065 : 73454 74892
0.00000065 : 73453 74893
0.00000065 : 73452 74894
0.00000065 : 73451 74895
0.00000065 : 73450 74896
0.00000065 : 73449 74897
0.00000065 : 73448 74898
0.00000065 : 73447 74899
0.00000065 : 73446 74900
0.00000065 : 73445 74901
0.00000065 : 73444 74902
0.00000065 : 73441 74903
0.00000065 : 73439 74904
0.00000065 : 73457 74905
0.00000065 : 73458 74906
0.00000065 : 73459 74907
0.00000065 : 73473 74908
0.00000065 : 73480 74909
0.00000065 : 73478 74910
0.00000065 : 73477 74911
0.00000065 : 73476 74912
0.00000065 : 73475 74913
0.00000065 : 73474 74914
0.00000065 : 73467 74915
0.00000065 : 73460 74916
0.00000065 : 73466 74917
0.00000065 : 73465 74918
0.00000065 : 73464 74919
0.00000065 : 73463 74920
0.00000065 : 73462 74921
0.00000065 : 73461 74922
0.00000065 : 73438 74923
0.00000065 : 73436 74924
0.00000065 : 73382 74925
0.00000065 : 73435 74926
0.00000065 : 73406 74927
0.00000065 : 73401 74928
0.00000065 : 73400 74929
0.00000065 : 73399 74930
0.00000065 : 73398 74931
0.00000065 : 73397 74932
0.00000065 : 73396 74933
0.00000065 : 73393 74934
0.00000065 : 73392 74935
0.00000065 : 73391 74936
0.00000065 : 73390 74937
0.00000065 : 73389 74938
0.00000065 : 73388 74939
0.00000065 : 73387 74940
0.00000065 : 73383 74941
0.00000065 : 73407 74942
0.00000065 : 73410 74943
0.00000065 : 73411 74944
0.00000065 : 73423 74945
0.00000065 : 73434 74946
0.00000065 : 73433 74947
0.00000065 : 73429 74948
0.00000065 : 73428 74949
0.00000065 : 73427 74950
0.00000065 : 73424 74951
0.00000065 : 73422 74952
0.00000065 : 73412 74953
0.00000065 : 73418 74954
0.00000065 : 73417 74955
0.00000065 : 73416 74956
0.00000065 : 73415 74957
0.00000065 : 73414 74958
0.00000065 : 73413 74959
0.00000065 : 71022 74960
0.00000065 : 71021 74961
0.00000065 : 71019 74962
0.00000065 : 68728 74963
0.00000065 : 68725 74964
0.00000065 : 68724 74965
0.00000065 : 68723 74966
0.00000065 : 68722 74967
0.00000065 : 68721 74968
0.00000065 : 68720 74969
0.00000065 : 9979 74970
0.00000065 : 68719 74971
0.00000065 : 68718 74972
0.00000065 : 68715 74973
0.00000065 : 68714 74974
0.00000065 : 68713 74975
0.00000065 : 68712 74976
0.00000065 : 68711 74977
0.00000065 : 68710 74978
0.00000065 : 68727 74979
0.00000065 : 9933 74980
0.00000065 : 68747 74981
0.00000065 : 9931 74982
0.00000065 : 68745 74983
0.00000065 : 68744 74984
0.00000065 : 68743 74985
0.00000065 : 68742 74986
0.00000065 : 68741 74987
0.00000065 : 68740 74988
0.00000065 : 68739 74989
0.00000065 : 68738 74990
0.00000065 : 68737 74991
0.00000065 : 68736 74992
0.00000065 : 68734 74993
0.00000065 : 68733 74994
0.00000065 : 68732 74995
0.00000065 : 68730 74996
0.00000065 : 68729 74997
0.00000065 : 68708 74998
0.00000065 : 68707 74999
0.00000065 : 68701 75000
0.00000065 : 68700 75001
0.00000065 : 68668 75002
0.00000065 : 68667 75003
0.00000065 : 68666 75004
0.00000065 : 68665 75005
0.00000065 : 10378 75006
0.00000065 : 68659 75007
0.00000065 : 10410 75008
0.00000065 : 10411 75009
0.00000065 : 10415 75010
0.00000065 : 68654 75011
0.00000065 : 68645 75012
0.00000065 : 68639 75013
0.00000065 : 68637 75014
0.00000065 : 68636 75015
0.00000065 : 68633 75016
0.00000065 : 68674 75017
0.00000065 : 10282 75018
0.00000065 : 68678 75019
0.00000065 : 68694 75020
0.00000065 : 10113 75021
0.00000065 : 68699 75022
0.00000065 : 68698 75023
0.00000065 : 68697 75024
0.00000065 : 68696 75025
0.00000065 : 10169 75026
0.00000065 : 68693 75027
0.00000065 : 68679 75028
0.00000065 : 68690 75029
0.00000065 : 68689 75030
0.00000065 : 10239 75031
0.00000065 : 10240 75032
0.00000065 : 68682 75033
0.00000065 : 68680 75034
0.00000065 : 68746 75035
0.00000065 : 68749 75036
0.00000065 : 68830 75037
0.00000065 : 68792 75038
0.00000065 : 68790 75039
0.00000065 : 68789 75040
0.00000065 : 68788 75041
0.00000065 : 9428 75042
0.00000065 : 68786 75043
0.00000065 : 9437 75044
0.00000065 : 9446 75045
0.00000065 : 9447 75046
0.00000065 : 9451 75047
0.00000065 : 9452 75048
0.00000065 : 68784 75049
0.00000065 : 9463 75050
0.00000065 : 9466 75051
0.00000065 : 9469 75052
0.00000065 : 9470 75053
0.00000065 : 68791 75054
0.00000065 : 68793 75055
0.00000065 : 68750 75056
0.00000065 : 68796 75057
0.00000065 : 68826 75058
0.00000065 : 68825 75059
0.00000065 : 68824 75060
0.00000065 : 68822 75061
0.00000065 : 68821 75062
0.00000065 : 68818 75063
0.00000065 : 68817 75064
0.00000065 : 68816 75065
0.00000065 : 68799 75066
0.00000065 : 9355 75067
0.00000065 : 9357 75068
0.00000065 : 68798 75069
0.00000065 : 9359 75070
0.00000065 : 9360 75071
0.00000065 : 68797 75072
0.00000065 : 68782 75073
0.00000065 : 68781 75074
0.00000065 : 9511 75075
0.00000065 : 9520 75076
0.00000065 : 68760 75077
0.00000065 : 9698 75078
0.00000065 : 9699 75079
0.00000065 : 9702 75080
0.00000065 : 68759 75081
0.00000065 : 68758 75082
0.00000065 : 68757 75083
0.00000065 : 68756 75084
0.00000065 : 68755 75085
0.00000065 : 68754 75086
0.00000065 : 9763 75087
0.00000065 : 9764 75088
0.00000065 : 68753 75089
0.00000065 : 68752 75090
0.00000065 : 68751 75091
0.00000065 : 68761 75092
0.00000065 : 68762 75093
0.00000065 : 9666 75094
0.00000065 : 68773 75095
0.00000065 : 68779 75096
0.00000065 : 68778 75097
0.00000065 : 9552 75098
0.00000065 : 9554 75099
0.00000065 : 68776 75100
0.00000065 : 68775 75101
0.00000065 : 68772 75102
0.00000065 : 9656 75103
0.00000065 : 68770 75104
0.00000065 : 68769 75105
0.00000065 : 68767 75106
0.00000065 : 68765 75107
0.00000065 : 68764 75108
0.00000065 : 68763 75109
0.00000065 : 10477 75110
0.00000065 : 68630 75111
0.00000065 : 68626 75112
0.00000065 : 11494 75113
0.00000065 : 68509 75114
0.00000065 : 68508 75115
0.00000065 : 11519 75116
0.00000065 : 11532 75117
0.00000065 : 68502 75118
0.00000065 : 68501 75119
0.00000065 : 68500 75120
0.00000065 : 68499 75121
0.00000065 : 68498 75122
0.00000065 : 68495 75123
0.00000065 : 68494 75124
0.00000065 : 68491 75125
0.00000065 : 68490 75126
0.00000065 : 11568 75127
0.00000065 : 68487 75128
0.00000065 : 11495 75129
0.00000065 : 68511 75130
0.00000065 : 68625 75131
0.00000065 : 68512 75132
0.00000065 : 11271 75133
0.00000065 : 68533 75134
0.00000065 : 11321 75135
0.00000065 : 11330 75136
0.00000065 : 11331 75137
0.00000065 : 68526 75138
0.00000065 : 68522 75139
0.00000065 : 68521 75140
0.00000065 : 68520 75141
0.00000065 : 11400 75142
0.00000065 : 68518 75143
0.00000065 : 68517 75144
0.00000065 : 11410 75145
0.00000065 : 68515 75146
0.00000065 : 11458 75147
0.00000065 : 68486 75148
0.00000065 : 11583 75149
0.00000065 : 68485 75150
0.00000065 : 11597 75151
0.00000065 : 11766 75152
0.00000065 : 11776 75153
0.00000065 : 11777 75154
0.00000065 : 11778 75155
0.00000065 : 11786 75156
0.00000065 : 68429 75157
0.00000065 : 68424 75158
0.00000065 : 68404 75159
0.00000065 : 68403 75160
0.00000065 : 68402 75161
0.00000065 : 68396 75162
0.00000065 : 68395 75163
0.00000065 : 68390 75164
0.00000065 : 68388 75165
0.00000065 : 68387 75166
0.00000065 : 68433 75167
0.00000065 : 11730 75168
0.00000065 : 68434 75169
0.00000065 : 11685 75170
0.00000065 : 11608 75171
0.00000065 : 68484 75172
0.00000065 : 68479 75173
0.00000065 : 68471 75174
0.00000065 : 68467 75175
0.00000065 : 68466 75176
0.00000065 : 68456 75177
0.00000065 : 68435 75178
0.00000065 : 68454 75179
0.00000065 : 68453 75180
0.00000065 : 68450 75181
0.00000065 : 68444 75182
0.00000065 : 68443 75183
0.00000065 : 68436 75184
0.00000065 : 11267 75185
0.00000065 : 68534 75186
0.00000065 : 68535 75187
0.00000065 : 68584 75188
0.00000065 : 10733 75189
0.00000065 : 68608 75190
0.00000065 : 68607 75191
0.00000065 : 68606 75192
0.00000065 : 68605 75193
0.00000065 : 68602 75194
0.00000065 : 68600 75195
0.00000065 : 68598 75196
0.00000065 : 68595 75197
0.00000065 : 68592 75198
0.00000065 : 68590 75199
0.00000065 : 68589 75200
0.00000065 : 68588 75201
0.00000065 : 68587 75202
0.00000065 : 68586 75203
0.00000065 : 10719 75204
0.00000065 : 68609 75205
0.00000065 : 68610 75206
0.00000065 : 68617 75207
0.00000065 : 68623 75208
0.00000065 : 68621 75209
0.00000065 : 10566 75210
0.00000065 : 10567 75211
0.00000065 : 10568 75212
0.00000065 : 68619 75213
0.00000065 : 68616 75214
0.00000065 : 68611 75215
0.00000065 : 68613 75216
0.00000065 : 68612 75217
0.00000065 : 10672 75218
0.00000065 : 10678 75219
0.00000065 : 10679 75220
0.00000065 : 10681 75221
0.00000065 : 68585 75222
0.00000065 : 68581 75223
0.00000065 : 68536 75224
0.00000065 : 68580 75225
0.00000065 : 68554 75226
0.00000065 : 68553 75227
0.00000065 : 68552 75228
0.00000065 : 68551 75229
0.00000065 : 68550 75230
0.00000065 : 68549 75231
0.00000065 : 68547 75232
0.00000065 : 68545 75233
0.00000065 : 68544 75234
0.00000065 : 68542 75235
0.00000065 : 11246 75236
0.00000065 : 68539 75237
0.00000065 : 68538 75238
0.00000065 : 68537 75239
0.00000065 : 11256 75240
0.00000065 : 68555 75241
0.00000065 : 68556 75242
0.00000065 : 68559 75243
0.00000065 : 68570 75244
0.00000065 : 10953 75245
0.00000065 : 68577 75246
0.00000065 : 68574 75247
0.00000065 : 68573 75248
0.00000065 : 68572 75249
0.00000065 : 68571 75250
0.00000065 : 68569 75251
0.00000065 : 68561 75252
0.00000065 : 68568 75253
0.00000065 : 68564 75254
0.00000065 : 68563 75255
0.00000065 : 11054 75256
0.00000065 : 11058 75257
0.00000065 : 11093 75258
0.00000065 : 68827 75259
0.00000065 : 68833 75260
0.00000065 : 71018 75261
0.00000065 : 7917 75262
0.00000065 : 69105 75263
0.00000065 : 69104 75264
0.00000065 : 69103 75265
0.00000065 : 69102 75266
0.00000065 : 69101 75267
0.00000065 : 69100 75268
0.00000065 : 69099 75269
0.00000065 : 69098 75270
0.00000065 : 69097 75271
0.00000065 : 69096 75272
0.00000065 : 69094 75273
0.00000065 : 69093 75274
0.00000065 : 69092 75275
0.00000065 : 69089 75276
0.00000065 : 69088 75277
0.00000065 : 69106 75278
0.00000065 : 69107 75279
0.00000065 : 69128 75280
0.00000065 : 69108 75281
0.00000065 : 7835 75282
0.00000065 : 7836 75283
0.00000065 : 69122 75284
0.00000065 : 69121 75285
0.00000065 : 69120 75286
0.00000065 : 69119 75287
0.00000065 : 69118 75288
0.00000065 : 69117 75289
0.00000065 : 69116 75290
0.00000065 : 69114 75291
0.00000065 : 69113 75292
0.00000065 : 69112 75293
0.00000065 : 69111 75294
0.00000065 : 69110 75295
0.00000065 : 7901 75296
0.00000065 : 69086 75297
0.00000065 : 69085 75298
0.00000065 : 69084 75299
0.00000065 : 69083 75300
0.00000065 : 69051 75301
0.00000065 : 69050 75302
0.00000065 : 69044 75303
0.00000065 : 69043 75304
0.00000065 : 69042 75305
0.00000065 : 69037 75306
0.00000065 : 69036 75307
0.00000065 : 69034 75308
0.00000065 : 69031 75309
0.00000065 : 69030 75310
0.00000065 : 8231 75311
0.00000065 : 69029 75312
0.00000065 : 69028 75313
0.00000065 : 69026 75314
0.00000065 : 69025 75315
0.00000065 : 69052 75316
0.00000065 : 69053 75317
0.00000065 : 69054 75318
0.00000065 : 69066 75319
0.00000065 : 69075 75320
0.00000065 : 69073 75321
0.00000065 : 69072 75322
0.00000065 : 69069 75323
0.00000065 : 69068 75324
0.00000065 : 69067 75325
0.00000065 : 69064 75326
0.00000065 : 69055 75327
0.00000065 : 69063 75328
0.00000065 : 69062 75329
0.00000065 : 69061 75330
0.00000065 : 69060 75331
0.00000065 : 69059 75332
0.00000065 : 69057 75333
0.00000065 : 69127 75334
0.00000065 : 7805 75335
0.00000065 : 68835 75336
0.00000065 : 69207 75337
0.00000065 : 69203 75338
0.00000065 : 69201 75339
0.00000065 : 69200 75340
0.00000065 : 69199 75341
0.00000065 : 69198 75342
0.00000065 : 69197 75343
0.00000065 : 69196 75344
0.00000065 : 69192 75345
0.00000065 : 69190 75346
0.00000065 : 69188 75347
0.00000065 : 69183 75348
0.00000065 : 69180 75349
0.00000065 : 69177 75350
0.00000065 : 69176 75351
0.00000065 : 69173 75352
0.00000065 : 69206 75353
0.00000065 : 69208 75354
0.00000065 : 69129 75355
0.00000065 : 69209 75356
0.00000065 : 69235 75357
0.00000065 : 69234 75358
0.00000065 : 69231 75359
0.00000065 : 69230 75360
0.00000065 : 7428 75361
0.00000065 : 69229 75362
0.00000065 : 69228 75363
0.00000065 : 69227 75364
0.00000065 : 69226 75365
0.00000065 : 69225 75366
0.00000065 : 69224 75367
0.00000065 : 69223 75368
0.00000065 : 69222 75369
0.00000065 : 69221 75370
0.00000065 : 69220 75371
0.00000065 : 69172 75372
0.00000065 : 69170 75373
0.00000065 : 69169 75374
0.00000065 : 7548 75375
0.00000065 : 69144 75376
0.00000065 : 69143 75377
0.00000065 : 69142 75378
0.00000065 : 69141 75379
0.00000065 : 69140 75380
0.00000065 : 69139 75381
0.00000065 : 69138 75382
0.00000065 : 69137 75383
0.00000065 : 69136 75384
0.00000065 : 77355 75385
0.00000065 : 69135 75386
0.00000065 : 69133 75387
0.00000065 : 69132 75388
0.00000065 : 69131 75389
0.00000065 : 69130 75390
0.00000065 : 69145 75391
0.00000065 : 69147 75392
0.00000065 : 69148 75393
0.00000065 : 69159 75394
0.00000065 : 69166 75395
0.00000065 : 69165 75396
0.00000065 : 69164 75397
0.00000065 : 69163 75398
0.00000065 : 69161 75399
0.00000065 : 69160 75400
0.00000065 : 69158 75401
0.00000065 : 69150 75402
0.00000065 : 69157 75403
0.00000065 : 69155 75404
0.00000065 : 69154 75405
0.00000065 : 69153 75406
0.00000065 : 69152 75407
0.00000065 : 69151 75408
0.00000065 : 69022 75409
0.00000065 : 69021 75410
0.00000065 : 69020 75411
0.00000065 : 8730 75412
0.00000065 : 8736 75413
0.00000065 : 68900 75414
0.00000065 : 68896 75415
0.00000065 : 68894 75416
0.00000065 : 68893 75417
0.00000065 : 68892 75418
0.00000065 : 68891 75419
0.00000065 : 68887 75420
0.00000065 : 68885 75421
0.00000065 : 68884 75422
0.00000065 : 68883 75423
0.00000065 : 68880 75424
0.00000065 : 68878 75425
0.00000065 : 68877 75426
0.00000065 : 68874 75427
0.00000065 : 68901 75428
0.00000065 : 8726 75429
0.00000065 : 69019 75430
0.00000065 : 8725 75431
0.00000065 : 68918 75432
0.00000065 : 68917 75433
0.00000065 : 68916 75434
0.00000065 : 68914 75435
0.00000065 : 68913 75436
0.00000065 : 68911 75437
0.00000065 : 68909 75438
0.00000065 : 68908 75439
0.00000065 : 68906 75440
0.00000065 : 68905 75441
0.00000065 : 68904 75442
0.00000065 : 8707 75443
0.00000065 : 8714 75444
0.00000065 : 68903 75445
0.00000065 : 68902 75446
0.00000065 : 68873 75447
0.00000065 : 68872 75448
0.00000065 : 68871 75449
0.00000065 : 68870 75450
0.00000065 : 68846 75451
0.00000065 : 68845 75452
0.00000065 : 68844 75453
0.00000065 : 68843 75454
0.00000065 : 9041 75455
0.00000065 : 68841 75456
0.00000065 : 68840 75457
0.00000065 : 68839 75458
0.00000065 : 68838 75459
0.00000065 : 68837 75460
0.00000065 : 9078 75461
0.00000065 : 9080 75462
0.00000065 : 9082 75463
0.00000065 : 9084 75464
0.00000065 : 68836 75465
0.00000065 : 68847 75466
0.00000065 : 68848 75467
0.00000065 : 68850 75468
0.00000065 : 68860 75469
0.00000065 : 8856 75470
0.00000065 : 68867 75471
0.00000065 : 68866 75472
0.00000065 : 68865 75473
0.00000065 : 68864 75474
0.00000065 : 68863 75475
0.00000065 : 68859 75476
0.00000065 : 68851 75477
0.00000065 : 68856 75478
0.00000065 : 68855 75479
0.00000065 : 68854 75480
0.00000065 : 68853 75481
0.00000065 : 8967 75482
0.00000065 : 68852 75483
0.00000065 : 68919 75484
0.00000065 : 68923 75485
0.00000065 : 68924 75486
0.00000065 : 68984 75487
0.00000065 : 69000 75488
0.00000065 : 68999 75489
0.00000065 : 8374 75490
0.00000065 : 68998 75491
0.00000065 : 68997 75492
0.00000065 : 8377 75493
0.00000065 : 68995 75494
0.00000065 : 8379 75495
0.00000065 : 68993 75496
0.00000065 : 68992 75497
0.00000065 : 68990 75498
0.00000065 : 68989 75499
0.00000065 : 68988 75500
0.00000065 : 68987 75501
0.00000065 : 68986 75502
0.00000065 : 8367 75503
0.00000065 : 8366 75504
0.00000065 : 69001 75505
0.00000065 : 69009 75506
0.00000065 : 69018 75507
0.00000065 : 69017 75508
0.00000065 : 69016 75509
0.00000065 : 69014 75510
0.00000065 : 69012 75511
0.00000065 : 69010 75512
0.00000065 : 69008 75513
0.00000065 : 69002 75514
0.00000065 : 69007 75515
0.00000065 : 69006 75516
0.00000065 : 8350 75517
0.00000065 : 69005 75518
0.00000065 : 69004 75519
0.00000065 : 69003 75520
0.00000065 : 68985 75521
0.00000065 : 68980 75522
0.00000065 : 68927 75523
0.00000065 : 68978 75524
0.00000065 : 68945 75525
0.00000065 : 68944 75526
0.00000065 : 68943 75527
0.00000065 : 68941 75528
0.00000065 : 68940 75529
0.00000065 : 68939 75530
0.00000065 : 68938 75531
0.00000065 : 68937 75532
0.00000065 : 8614 75533
0.00000065 : 8623 75534
0.00000065 : 8630 75535
0.00000065 : 8633 75536
0.00000065 : 68933 75537
0.00000065 : 68930 75538
0.00000065 : 68928 75539
0.00000065 : 68946 75540
0.00000065 : 68949 75541
0.00000065 : 68950 75542
0.00000065 : 68970 75543
0.00000065 : 68976 75544
0.00000065 : 8473 75545
0.00000065 : 68975 75546
0.00000065 : 8476 75547
0.00000065 : 68974 75548
0.00000065 : 68971 75549
0.00000065 : 68969 75550
0.00000065 : 68953 75551
0.00000065 : 68965 75552
0.00000065 : 68964 75553
0.00000065 : 68958 75554
0.00000065 : 68956 75555
0.00000065 : 68955 75556
0.00000065 : 68954 75557
0.00000065 : 68381 75558
0.00000065 : 68380 75559
0.00000065 : 68377 75560
0.00000065 : 16323 75561
0.00000065 : 67910 75562
0.00000065 : 67909 75563
0.00000065 : 67902 75564
0.00000065 : 16340 75565
0.00000065 : 67900 75566
0.00000065 : 67896 75567
0.00000065 : 67895 75568
0.00000065 : 16406 75569
0.00000065 : 67894 75570
0.00000065 : 67893 75571
0.00000065 : 16521 75572
0.00000065 : 67892 75573
0.00000065 : 67891 75574
0.00000065 : 16549 75575
0.00000065 : 67890 75576
0.00000065 : 67911 75577
0.00000065 : 67912 75578
0.00000065 : 67926 75579
0.00000065 : 16310 75580
0.00000065 : 16175 75581
0.00000065 : 67923 75582
0.00000065 : 16177 75583
0.00000065 : 16207 75584
0.00000065 : 67918 75585
0.00000065 : 67917 75586
0.00000065 : 16261 75587
0.00000065 : 16263 75588
0.00000065 : 67916 75589
0.00000065 : 67915 75590
0.00000065 : 67914 75591
0.00000065 : 16302 75592
0.00000065 : 16303 75593
0.00000065 : 16304 75594
0.00000065 : 16309 75595
0.00000065 : 67889 75596
0.00000065 : 16573 75597
0.00000065 : 67888 75598
0.00000065 : 67886 75599
0.00000065 : 67872 75600
0.00000065 : 16905 75601
0.00000065 : 67871 75602
0.00000065 : 67868 75603
0.00000065 : 67866 75604
0.00000065 : 67864 75605
0.00000065 : 67863 75606
0.00000065 : 67862 75607
0.00000065 : 16998 75608
0.00000065 : 17006 75609
0.00000065 : 17008 75610
0.00000065 : 67860 75611
0.00000065 : 67857 75612
0.00000065 : 67856 75613
0.00000065 : 17090 75614
0.00000065 : 67873 75615
0.00000065 : 16871 75616
0.00000065 : 67874 75617
0.00000065 : 67880 75618
0.00000065 : 67885 75619
0.00000065 : 16701 75620
0.00000065 : 67882 75621
0.00000065 : 16705 75622
0.00000065 : 16709 75623
0.00000065 : 67881 75624
0.00000065 : 16746 75625
0.00000065 : 16826 75626
0.00000065 : 67879 75627
0.00000065 : 67877 75628
0.00000065 : 67876 75629
0.00000065 : 16800 75630
0.00000065 : 67875 75631
0.00000065 : 16812 75632
0.00000065 : 67924 75633
0.00000065 : 16104 75634
0.00000065 : 68376 75635
0.00000065 : 67974 75636
0.00000065 : 67973 75637
0.00000065 : 67972 75638
